sAA	AF_post	power
0.025	0.014783868211088808	0.9999887221689021
0.025	0.014735296103629466	0.9999890872614793
0.025	0.01468671933359527	0.999989441817475
0.025	0.01463813790029599	0.9999897861025995
0.025	0.014589551803041266	0.9999901203768834
0.025	0.014540961041140601	0.9999903807596793
0.025	0.014492365613903374	0.9999906976519686
0.025	0.014443765520638818	0.99999100523211
0.025	0.01439516076065605	0.9999913037394305
0.025	0.01434655133326404	0.9999915934080332
0.025	0.014297937237771638	0.9999918744668927
0.025	0.014249318473487548	0.9999921471399429
0.025	0.014200695039720351	0.9999923593879219
0.025	0.014152066935778496	0.9999926175150864
0.025	0.01410343416097029	0.9999928678574063
0.025	0.014054796714603916	0.9998614511229489
0.025	0.014006154595987422	0.9998652162339043
0.025	0.013957507804428719	0.9998688931624531
0.025	0.013908856339235586	0.9998724836263253
0.025	0.013860200199715681	0.999875294880489
0.025	0.013811539385176513	0.9998787339534184
0.025	0.013762873894925465	0.9998820912332074
0.025	0.013714203728269786	0.9998853683397454
0.025	0.013665528884516595	0.9998885668678128
0.025	0.013616849362972874	0.9998916883873425
0.025	0.013568165162945475	0.9998947344436842
0.025	0.013519476283741111	0.9998977065578654
0.025	0.013470782724666371	0.9999000320176187
0.025	0.0134220844850277	0.9999028747922657
0.025	0.01337338156413142	0.9999056477564572
0.025	0.013324673961283715	0.9999083523411715
0.025	0.013275961675790635	0.9999109899543084
0.025	0.013227244706958099	0.9999135619809469
0.025	0.01317852305409189	0.9999160697836004
0.025	0.013129796716497662	0.9999180306858115
0.025	0.013081065693480925	0.9999204262477646
0.025	0.01303232998434707	0.999922761282874
0.025	0.012983589588401344	0.9999250370702095
0.025	0.012934844504948867	0.9986146220723665
0.025	0.012886094733294618	0.9986452476796345
0.025	0.012837340272743452	0.9986753229683887
0.025	0.012788581122600081	0.9987048553864953
0.025	0.01273981728216909	0.9987280954190387
0.025	0.012691048750754927	0.9987566692384393
0.025	0.012642275527661903	0.9987847207077398
0.025	0.012593497612194205	0.9988122570368004
0.025	0.012544715003655879	0.9988392853730099
0.025	0.012495927701350839	0.9988658128013648
0.025	0.01244713570458286	0.9988918463445514
0.025	0.012398339012655595	0.9989173929630353
0.025	0.012349537624872554	0.9989374843098032
0.025	0.012300731540537112	0.998962171805942
0.025	0.012251920758952513	0.998986391536473
0.025	0.012203105279421872	0.9990101502263109
0.025	0.012154285101248158	0.9990334545386422
0.025	0.012105460223734219	0.9990563110750406
0.025	0.012056630646182757	0.9990787263755903
0.025	0.012007796367896353	0.999100706919011
0.025	0.011958957388177439	0.9991179826432208
0.025	0.011910113706328324	0.9991391967548187
0.025	0.011861265321651177	0.9991599939243868
0.025	0.011812412233448035	0.9991803803987028
0.025	0.0117635544410208	0.9992003623638539
0.025	0.011714691943671241	0.9863608071060106
0.025	0.011665824740700992	0.9865819644798035
0.025	0.011616952831411547	0.9868005653786434
0.025	0.011568076215104276	0.9870166259108084
0.025	0.011519194891080407	0.9871876561131372
0.025	0.011470308858641039	0.9873991846565691
0.025	0.011421418117087124	0.98760821806505
0.025	0.0113725226657195	0.9878147725355957
0.025	0.011323622503838848	0.9880188642861426
0.025	0.01127471763074573	0.9882205095545318
0.025	0.011225808045740568	0.9884197245974943
