sAA	AF_post	power
0.025	0.014783868211088808	0.0
0.025	0.014735296103629466	0.0
0.025	0.01468671933359527	0.0
0.025	0.01463813790029599	0.0
0.025	0.014589551803041266	0.0
0.025	0.014540961041140601	0.0
0.025	0.014492365613903374	0.0
0.025	0.014443765520638818	0.0
0.025	0.01439516076065605	0.0
0.025	0.01434655133326404	0.0
0.025	0.014297937237771638	0.0
0.025	0.014249318473487548	0.0
0.025	0.014200695039720351	0.0
0.025	0.014152066935778496	0.0
0.025	0.01410343416097029	0.0
0.025	0.014054796714603916	0.0
0.025	0.014006154595987422	0.0
0.025	0.013957507804428719	0.0
0.025	0.013908856339235586	0.0
0.025	0.013860200199715681	0.0
0.025	0.013811539385176513	0.0
0.025	0.013762873894925465	0.0
0.025	0.013714203728269786	0.0
0.025	0.013665528884516595	0.0
0.025	0.013616849362972874	0.0
0.025	0.013568165162945475	0.0
0.025	0.013519476283741111	0.0
0.025	0.013470782724666371	0.0
0.025	0.0134220844850277	0.0
0.025	0.01337338156413142	0.0
0.025	0.013324673961283715	0.0
0.025	0.013275961675790635	0.0
0.025	0.013227244706958099	0.0
0.025	0.01317852305409189	0.0
0.025	0.013129796716497662	0.0
0.025	0.013081065693480925	0.0
0.025	0.01303232998434707	0.0
0.025	0.012983589588401344	0.0
0.025	0.012934844504948867	0.0
0.025	0.012886094733294618	0.0
0.025	0.012837340272743452	0.0
0.025	0.012788581122600081	0.0
0.025	0.01273981728216909	0.0
0.025	0.012691048750754927	0.0
0.025	0.012642275527661903	0.0
0.025	0.012593497612194205	0.0
0.025	0.012544715003655879	0.0
0.025	0.012495927701350839	0.0
0.025	0.01244713570458286	0.0
0.025	0.012398339012655595	0.0
0.025	0.012349537624872554	0.0
0.025	0.012300731540537112	0.0
0.025	0.012251920758952513	0.0
0.025	0.012203105279421872	0.0
0.025	0.012154285101248158	0.0
0.025	0.012105460223734219	0.0
0.025	0.012056630646182757	0.0
0.025	0.012007796367896353	0.0
0.025	0.011958957388177439	0.0
0.025	0.011910113706328324	0.0
0.025	0.011861265321651177	0.0
0.025	0.011812412233448035	0.0
0.025	0.0117635544410208	0.0
0.025	0.011714691943671241	0.0
0.025	0.011665824740700992	0.0
0.025	0.011616952831411547	0.0
0.025	0.011568076215104276	0.0
0.025	0.011519194891080407	0.0
0.025	0.011470308858641039	0.0
0.025	0.011421418117087124	0.0
0.025	0.0113725226657195	0.0
0.025	0.011323622503838848	0.0
0.025	0.01127471763074573	0.0
0.025	0.011225808045740568	0.0
